"chrom","start","end","strand","gene.name"
"19",58467045,58475436,"+","ZNF324"
"19",58474017,58481230,"+","ZNF446"
"19",58479512,58512413,"-","SLC27A5"
"19",58513530,58538911,"-","ZBTB45"
"19",58544091,58550722,"+","TRIM28"
"19",58551566,58555124,"-","CHMP2A"
"19",58555712,58558960,"-","UBE2M"
"19",58561931,58573575,"-","MZF1"
"20",87250,97094,"+","DEFB125"
"20",142369,145751,"+","DEFB126"
"20",157470,159163,"+","DEFB127"
"20",187853,189681,"-","DEFB128"
"20",227258,229886,"+","DEFB129"
"20",257736,261096,"+","DEFB132"
"20",270863,290778,"-","C20orf96"
"20",296968,300321,"+","ZCCHC3"
"20",325595,330224,"+","SOX12"
"20",346782,359660,"+","NRSN2"
"20",362835,397559,"+","TRIB3"
"20",407498,430966,"+","RBCK1"
"20",435480,462553,"-","TBC1D20"
"20",472498,543835,"-","CSNK2A1"
"20",603797,610398,"-","TCF15"
"20",646615,653370,"-","SRXN1"
"20",661596,676179,"-","SCRT2"
"20",760080,776015,"-","SLC52A3"
"20",833715,857463,"+","FAM110A"
"20",869899,916317,"-","ANGPT4"
"20",958452,1002264,"-","RSPO4"
"20",1113263,1189415,"+","PSMF1"
"20",1180561,1185415,"-","TMEM74B"
"20",1203454,1208274,"+","C20orf202"
"20",1226056,1296421,"+","RAD21L1"
"20",1266316,1309328,"+","SNPH"
"20",1309909,1329239,"-","SDCBP2"
"20",1368978,1393172,"-","FKBP1A"
"20",1442162,1473842,"-","NSFL1C"
"20",1470741,1491587,"-","SIRPB2"
"20",1534251,1558843,"-","SIRPD"
"20",1563521,1620061,"-","SIRPB1"
"20",1629152,1657779,"-","SIRPG"
"20",1894167,1940592,"+","SIRPA"
"20",1978757,1994285,"-","PDYN"
"20",2101611,2177038,"+","STK35"
"20",2296001,2341078,"+","TGM3"
"20",2380908,2432753,"+","TGM6"
"20",2461634,2470853,"-","SNRPB"
"20",2481817,2524702,"-","ZNF343"
"20",2536607,2641784,"+","TMC2"
"20",2652145,2658393,"+","NOP56"
"20",2658395,2664219,"-","IDH3B"
"20",2692878,2760108,"+","EBF4"
"20",2794069,2800637,"-","CPXM1"
"20",2814987,2815833,"+","C20orf141"
"20",2816302,2820284,"+","TMEM239"
"20",2835314,2841190,"-","PCED1A"
"20",2840703,2866732,"+","VPS16"
"20",2864184,3039076,"+","PTPRA"
"20",3043622,3045747,"+","GNRH2"
"20",3045945,3048254,"+","MRPS26"
"20",3071620,3072517,"+","OXT"
"20",3082556,3084724,"-","AVP"
"20",3107573,3160196,"-","UBOX5"
"20",3146519,3159897,"-","FASTKD5"
"20",3162617,3173592,"-","LZTS3"
"20",3190350,3204685,"-","DDRGK1"
"20",3208868,3223870,"+","ITPA"
"20",3227417,3239559,"-","SLC4A11"
"20",3249305,3407625,"-","C20orf194"
"20",3471040,3651122,"+","ATRN"
"20",3659292,3663399,"-","GFRA4"
"20",3667965,3682246,"-","ADAM33"
"20",3686970,3707128,"-","SIGLEC1"
"20",3732667,3753111,"+","HSPA12B"
"20",3753508,3768387,"-","C20orf27"
"20",3777504,3781448,"-","SPEF1"
"20",3783851,3786690,"-","CENPB"
"20",3786772,3806121,"+","CDC25B"
"20",3820524,3828837,"+","AP5S1"
"20",3846799,3876123,"+","MAVS"
"20",3888839,3929882,"+","PANK2"
"20",3927309,4015582,"-","RNF24"
"20",4120980,4187747,"+","SMOX"
"20",4220631,4249074,"-","ADRA1D"
"20",4686236,4701590,"+","PRNP"
"20",4721910,4728460,"+","PRND"
"20",4780023,4823645,"-","RASSF2"
"20",4852356,5010293,"-","SLC23A2"
"20",5068232,5113103,"-","TMEM230"
"20",5114953,5126626,"-","PCNA"
"20",5126786,5197887,"+","CDS2"
"20",5302040,5314369,"-","PROKR2"
"20",5544404,5611026,"-","GPCPD1"
"20",5750393,5863912,"+","C20orf196"
"20",5911430,5925361,"+","CHGB"
"20",5937235,5950558,"-","TRMT6"
"20",5950652,5998977,"+","MCM8"
"20",6006090,6040053,"+","CRLS1"
"20",6040778,6054049,"-","LRRN4"
"20",6074845,6123544,"-","FERMT1"
"20",6767664,6780280,"+","BMP2"
"20",7882981,7940474,"-","HAO1"
"20",7977348,8019829,"-","TMX4"
"20",8077251,8968360,"+","PLCB1"
"20",9068763,9481242,"+","PLCB4"
"20",9514358,9530524,"+","LAMP5"
"20",9537389,9839041,"-","PAK7"
"20",9986126,10058303,"+","ANKEF1"
"20",10218830,10307418,"+","SNAP25"
"20",10401009,10434222,"-","MKKS"
"20",10435303,10636829,"+","SLX4IP"
"20",10637684,10673999,"-","JAG1"
"20",11890723,11926609,"+","BTBD3"
"20",13008979,13169103,"+","SPTLC3"
"20",13221771,13300651,"+","C20orf82"
"20",13389392,13638940,"-","TASP1"
"20",13714322,13784886,"-","ESF1"
"20",13784950,13821582,"+","NDUFAF5"
"20",13849247,13996443,"-","SEL1L2"
"20",13995369,16053197,"+","MACROD2"
"20",14322988,14337616,"-","FLRT3"
"20",16272104,16573434,"-","KIF16B"
"20",16729961,16742563,"+","SNRPB2"
"20",16748358,16770062,"+","OTOR"
"20",17226107,17484578,"+","PCSK2"
"20",17493905,17569220,"-","BFSP1"
"20",17569863,17609919,"+","DSTN"
"20",17613678,17682295,"-","RRBP1"
"20",17693672,17735871,"+","BANF2"
"20",17941597,17968980,"-","SNX5"
"20",17956979,18059188,"-","OVOL2"
"20",17968913,17991122,"+","MGME1"
"20",18137873,18143169,"+","PET117"
"20",18138118,18188387,"+","CSRP2BP"
"20",18288283,18316996,"+","ZNF133"
"20",18383367,18467281,"-","DZANK1"
"20",18467127,18484643,"+","POLR3F"
"20",18486540,18497243,"-","RBBP9"
"20",18507482,18561415,"+","SEC23B"
"20",18587893,18766644,"+","DTD1"
"20",18813726,18814392,"+","SCP2D1"
"20",19212646,19722937,"+","SLC24A3"
"20",19886521,20002457,"+","RIN2"
"20",20017116,20033655,"+","NAA20"
"20",20034368,20056046,"-","CRNKL1"
"20",20052514,20360702,"+","CFAP61"
"20",20368121,20370949,"+","INSM1"
"20",20389552,20712488,"-","RALGAPA2"
"20",21125983,21246622,"+","KIZ"
"20",21303304,21389827,"+","XRN2"
"20",21395367,21398028,"-","NKX2-4"
"20",21511010,21514026,"-","NKX2-2"
"20",21705659,21718486,"+","PAX1"
"20",22581005,22585455,"-","FOXA2"
"20",23035386,23036812,"+","SSTR4"
"20",23045633,23049741,"-","THBD"
"20",23079349,23086340,"-","CD93"
"20",23350736,23354777,"+","NXT1"
"20",23362182,23373063,"+","GZF1"
"20",23374519,23421519,"-","NAPB"
"20",23439685,23444930,"+","CSTL1"
"20",23450403,23452857,"-","CST11"
"20",23491101,23496018,"+","CST8"
"20",23564732,23568749,"-","CST9L"
"20",23602410,23605876,"-","CST9"
"20",23626706,23638473,"-","CST3"
"20",23685640,23689040,"-","CST4"
"20",23747553,23751268,"-","CST1"
"20",23823769,23826731,"-","CST2"
"20",23875935,23879750,"-","CST5"
"20",23985050,23988779,"-","GGTLC1"
"20",24469199,24666616,"+","SYNDIG1"
"20",24949230,24959928,"+","CST7"
"20",24962925,24992979,"-","APMAP"
"20",25006230,25058980,"-","ACSS1"
"20",25070885,25082365,"-","VSX1"
"20",25195693,25226729,"+","ENTPD6"
"20",25248069,25298014,"+","PYGB"
"20",25294743,25390983,"-","ABHD12"
"20",25407727,25452628,"+","GINS1"
"20",25452705,25585517,"-","NINL"
"20",25612935,25624175,"-","NANP"
"20",25674215,25696841,"-","ZNF337"
"20",31257664,31259632,"+","DEFB115"
"20",31303212,31308585,"-","DEFB116"
"20",31368618,31373923,"+","DEFB118"
"20",31377164,31390603,"-","DEFB119"
"20",31404845,31412838,"-","DEFB121"
"20",31440519,31450257,"+","DEFB123"
"20",31465506,31476757,"-","DEFB124"
"20",31475293,31484905,"+","REM1"
"20",31514428,31577923,"+","HM13"
"20",31605283,31606515,"+","ID1"
"20",31637888,31645006,"+","COX4I2"
"20",31664452,31723989,"-","BCL2L1"
"20",31739271,31801805,"+","TPX2"
"20",31819308,31834689,"+","MYLK2"
"20",31844301,31845619,"-","FOXS1"
"20",31847637,31870747,"-","DUSP15"
"20",31870702,31944963,"+","TTLL9"
"20",31944342,31952092,"-","PDRG1"
"20",31968002,32003387,"+","XKR7"
"20",32010450,32032180,"+","CCM2L"
"20",32052188,32101856,"+","HCK"
"20",32109506,32167258,"+","TM9SF4"
"20",32192503,32207791,"-","PLAGL2"
"20",32207880,32238667,"+","POFUT1"
"20",32277664,32335011,"+","KIF3B"
"20",32358330,32439319,"+","ASXL1"
"20",32443059,32585074,"-","NOL4L"
"20",32702691,32743997,"-","COMMD7"
"20",32762385,32809356,"+","DNMT3B"
"20",32819893,32850405,"+","MAPRE1"
"20",32983773,33004433,"-","SUN5"
"20",33007600,33023709,"+","BPIFB2"
"20",33031648,33044047,"+","BPIFB6"
"20",33055424,33073628,"+","BPIFB3"
"20",33079644,33111751,"+","BPIFB4"
"20",33161768,33181412,"+","BPIFA2"
"20",33217310,33227758,"+","BPIFA3"
"20",33235995,33243311,"+","BPIFA1"
"20",33273480,33309878,"+","BPIFB1"
"20",33358839,33401561,"-","CDK5RAP1"
"20",33407955,33443892,"-","SNTA1"
"20",33490075,33650036,"+","CBFA2T2"
"20",33657087,33674463,"-","NECAB3"
"20",33662284,33665619,"+","C20orf144"
"20",33666498,33668525,"+","ACTL10"
"20",33675683,33686404,"-","E2F1"
"20",33702754,33720319,"-","PXMP4"
"20",33731657,33792269,"+","ZNF341"
"20",33811304,33854366,"+","CHMP4B"
"20",33993646,34108308,"+","RALY"
"20",34088298,34112332,"-","EIF2S2"
"20",34194569,34269344,"+","ASIP"
"20",34280268,34311802,"-","AHCY"
"20",34363235,34511393,"+","ITCH"
"20",34516409,34540958,"+","DYNLRB1"
"20",34546854,34560345,"+","MAP1LC3A"
"20",34560542,34698790,"-","PIGU"
"20",34689097,34825649,"-","NCOA6"
"20",34704290,34713439,"+","TP53INP2"
"20",34844720,34872860,"-","GGT7"
"20",34872146,34927962,"+","ACSS2"
"20",34928433,34956027,"-","GSS"
"20",34975403,35002437,"+","MYH7B"
"20",35002404,35092871,"-","TRPC4AP"
"20",35115357,35147364,"-","EDEM2"
"20",35172073,35216240,"+","PROCR"
"20",35226654,35277000,"+","MMP24"
"20",35278911,35284985,"-","EIF6"
"20",35285731,35292401,"-","FAM83C"
"20",35302566,35412141,"-","UQCC1"
"20",35433347,35454746,"-","GDF5"
"20",35455164,35519280,"+","CEP250"
"20",35523186,35529652,"-","C20orf173"
"20",35542021,35557634,"+","ERGIC3"
"20",35615892,35621049,"+","SPAG4"
"20",35626031,35664956,"-","CPNE1"
"20",35648925,35664956,"-","RBM12"
"20",35668055,35699359,"-","NFS1"
"20",35699272,35700984,"+","ROMO1"
"20",35701347,35742312,"-","RBM39"
"20",35771974,35950381,"+","PHF20"
"20",35953617,35959472,"-","SCAND1"
"20",35954564,36030700,"+","CNBD2"
"20",36091504,36232799,"+","EPB41L1"
"20",36236459,36270918,"+","AAR2"
"20",36306336,36528637,"+","DLGAP4"
"20",36541484,36551447,"+","MYL9"
"20",36573488,36593950,"+","TGIF2"
"20",36574553,36612384,"+","TGIF2-C20orf24"
"20",36605734,36612557,"+","C20orf24"
"20",36612318,36646216,"-","SLA2"
"20",36651766,36746078,"-","NDRG3"
"20",36751791,36773818,"-","DSN1"
"20",36777442,36863686,"-","SOGA1"
"20",36876121,36894235,"+","TLDC2"
"20",36889773,36951901,"-","SAMHD1"
"20",36996349,37095995,"-","RBL1"
"20",37178410,37241623,"+","RPN2"
"20",37251082,37261835,"-","GHRH"
"20",37289638,37317260,"+","MANBAL"
"20",37344685,37406050,"+","SRC"
"20",37492472,37527931,"-","BLCAP"
"20",37521215,37523693,"+","NNAT"
"20",37693955,37872129,"+","CTNNBL1"
"20",37903104,37945350,"+","VSTM2L"
"20",37983007,38033468,"-","TTI1"
"20",38033546,38127780,"+","RPRD1B"
"20",38127387,38166578,"-","TGM2"
"20",38210488,38260772,"-","KIAA1755"
"20",38304123,38337505,"+","BPI"
"20",38346356,38377023,"+","LBP"
"20",38472816,38578861,"+","RALGAPB"
"20",38581195,38588463,"+","ADIG"
"20",38724462,38729372,"+","SLC32A1"
"20",38748442,38772520,"+","ACTR5"
"20",38805705,38923024,"+","PPP1R16B"
"20",38926312,38953106,"+","FAM83D"
"20",38962299,39039723,"+","DHX35"
"20",40685848,40689240,"-","MAFB"
"20",41028818,41124487,"+","TOP1"
"20",41136960,41196801,"+","PLCG1"
"20",41178448,41317672,"-","ZHX3"
"20",41340920,41360582,"+","LPIN3"
"20",41359966,41366827,"-","EMILIN3"
"20",41402101,41618494,"-","CHD6"
"20",42072752,43189970,"-","PTPRT"
"20",43457928,43464247,"+","SRSF6"
"20",43507680,43550950,"+","L3MBTL1"
"20",43558968,43588237,"+","SGK2"
"20",43590931,43647296,"+","IFT52"
"20",43667019,43716496,"+","MYBL2"
"20",43726164,43726998,"-","GTSF1L"
"20",43914864,44069616,"+","C20orf100"
"20",44111695,44187578,"-","JPH2"
"20",44196496,44210791,"-","OSER1"
"20",44247099,44280917,"+","GDAP1L1"
"20",44302838,44311169,"-","FITM2"
"20",44336986,44351235,"+","R3HDML"
"20",44355700,44434596,"+","HNF4A"
"20",44475886,44494603,"+","TTPAL"
"20",44496221,44522109,"-","SERINC3"
"20",44531785,44624247,"+","PKIG"
"20",44619522,44652233,"-","ADA"
"20",44714844,44728509,"+","WISP2"
"20",44745780,44752313,"+","KCNK15"
"20",44751808,44810338,"-","RIMS4"
"20",44885676,44908532,"+","YWHAB"
"20",44910062,44959035,"+","PABPC1L"
"20",44942130,44960486,"-","TOMM34"
"20",44966474,45079959,"+","STK4"
"20",45092310,45101112,"-","KCNS1"
"20",45109452,45115172,"-","WFDC5"
"20",45123425,45124465,"-","WFDC12"
"20",45174876,45176544,"+","PI3"
"20",45206997,45209772,"+","SEMG1"
"20",45221300,45224458,"+","SEMG2"
"20",45252239,45254564,"-","SLPI"
"20",45293445,45308529,"-","MATN4"
"20",45306851,45317824,"+","RBPJL"
"20",45325288,45348424,"-","SDC4"
"20",45361937,45376798,"+","SYS1"
"20",45372563,45407889,"-","TP53TG5"
"20",45406057,45410610,"+","DBNDD2"
"20",45416067,45456934,"+","PIGT"
"20",45469706,45481532,"+","WFDC2"
"20",45512461,45515624,"-","SPINT3"
"20",45534196,45539495,"-","WFDC6"
"20",45536986,45547426,"-","EPPIN-WFDC6"
"20",45540626,45547752,"-","EPPIN"
"20",45551153,45579326,"-","WFDC8"
"20",45607939,45631268,"-","WFDC9"
"20",45629526,45631196,"+","WFDC10A"
"20",45648563,45670270,"-","WFDC11"
"20",45684653,45705019,"-","WFDC10B"
"20",45702016,45708817,"+","WFDC13"
"20",45722351,45725830,"+","SPINT4"
"20",45747944,45791932,"-","WFDC3"
"20",45791937,45811427,"+","DNTTIP1"
"20",45812576,45816957,"+","UBE2C"
"20",45823214,45833745,"-","TNNC2"
"20",45833810,45843275,"+","SNX21"
"20",45841721,45857406,"-","ACOT8"
"20",45857617,45879122,"+","ZSWIM3"
"20",45881227,45885266,"+","ZSWIM1"
"20",45886489,45887635,"-","SPATA25"
"20",45888625,45891287,"-","NEURL2"
"20",45890144,45898820,"+","CTSA"
"20",45898621,45912155,"-","PLTP"
"20",45934628,45948023,"+","PCIF1"
"20",45948653,45972172,"-","ZNF335"
"20",46008908,46016561,"+","MMP9"
"20",46021690,46060152,"+","SLC12A5"
"20",46060985,46089952,"-","NCOA5"
"20",46118272,46129863,"+","CD40"
"20",46173733,46308498,"-","CDH22"
"20",46345980,46364458,"-","SLC35C2"
"20",46366049,46432985,"-","ELMO2"
"20",46499630,46513559,"-","ZNF334"
"20",46540946,46550574,"-","OCSTAMP"
"20",46557823,46684467,"-","SLC13A3"
"20",46684365,46689779,"-","TP53RK"
"20",46709487,46736347,"+","SLC2A10"
"20",46894624,47188844,"+","EYA2"
"20",47209214,47356889,"-","ZMYND8"
"20",47501902,47656877,"+","NCOA3"
"20",47656348,47786616,"-","SULF2"
"20",48624252,48827883,"-","PREX1"
"20",48921890,49036693,"+","ARFGEF2"
"20",49046246,49096960,"+","CSE1L"
"20",49113339,49188367,"-","STAU1"
"20",49219295,49244077,"+","DDX27"
"20",49237946,49278426,"-","ZNFX1"
"20",49293394,49484297,"-","KCNB1"
"20",49503874,49568146,"-","PTGIS"
"20",49632945,49713878,"-","B4GALT5"
"20",49812713,49892242,"+","SLC9A8"
"20",49903391,49915508,"-","SPATA2"
"20",49936336,49953892,"+","RNF114"
"20",49982999,49988886,"+","SNAI1"
"20",50081124,50115959,"-","UBE2V1"
"20",50081124,50153637,"-","TMEM189-UBE2V1"
"20",50118254,50153734,"-","TMEM189"
"20",50190734,50192689,"+","CEBPB"
"20",50510321,50585241,"+","PTPN1"
"20",50586108,50691528,"-","FAM65C"
"20",50731544,50756795,"+","PARD6B"
"20",50794894,50882676,"+","BCAS4"
"20",50888916,50931421,"-","ADNP"
"20",50934867,50958555,"-","DPM1"
"20",50958826,50963931,"+","MOCS3"
"20",51003656,51023129,"-","KCNG1"
"20",51386957,51562831,"-","NFATC2"
"20",51596514,51768634,"-","ATP9A"
"20",51782331,51802520,"-","SALL4"
"20",52051663,52204308,"-","ZFP64"
"20",52972407,53495330,"+","TSHZ2"
"20",53567065,53609907,"-","ZNF217"
"20",53936777,54070594,"-","BCAS1"
"20",54153449,54173973,"-","CYP24A1"
"20",54207847,54228052,"+","PFDN4"
"20",54475597,54651171,"+","DOK5"
"20",55997440,56005472,"-","CBLN4"
"20",56248732,56249815,"+","MC3R"
"20",56358915,56368663,"+","FAM210B"
"20",56369389,56392337,"-","AURKA"
"20",56392371,56406369,"+","CSTF1"
"20",56412112,56460387,"+","CASS4"
"20",56468585,56519449,"+","RTFDC1"
"20",56517187,56526142,"+","FAM209A"
"20",56533246,56536520,"+","FAM209B"
"20",56629302,56639283,"+","TFAP2C"
"20",57168748,57266629,"-","BMP7"
"20",57329759,57343994,"+","SPO11"
"20",57351010,57379211,"+","RAE1"
"20",57358442,57359980,"-","MTRNR2L3"
"20",57391407,57409333,"+","RBM38"
"20",57495966,57525652,"-","CTCFL"
"20",57561080,57568112,"+","PCK1"
"20",57603846,57620576,"-","ZBP1"
"20",57648392,57711536,"-","PMEPA1"
"20",58150904,58161150,"+","C20orf85"
"20",58218495,58228653,"-","ANKRD60"
"20",58309696,58367507,"+","RAB22A"
"20",58389122,58451101,"+","VAPB"
"20",58459101,58515131,"-","APCDD1L"
"20",58651253,58679526,"+","STX16"
"20",58689131,58719238,"+","NPEPL1"
"20",58839718,58911192,"+","GNAS"
"20",58981208,58995133,"+","NELFCD"
"20",58995185,59007247,"-","CTSZ"
"20",59019254,59026654,"+","TUBB1"
"20",59025467,59032382,"-","ATP5E"
"20",59033145,59042909,"-","PRELID3B"
"20",59123381,59259113,"+","ZNF831"
"20",59300427,59325992,"+","EDN3"
"20",59577509,59847711,"+","PHACTR3"
"20",59863563,59933655,"-","SYCP2"
"20",59933764,59948680,"+","FAM217B"
"20",59936668,59940297,"-","PPP1R3D"
"20",59958427,60034011,"+","CDH26"
"20",61252426,61940617,"+","CDH4"
"20",61953469,62065810,"-","TAF4"
"20",62122461,62135378,"+","LSM14B"
"20",62136735,62143440,"-","PSMA7"
"20",62143795,62182484,"+","SS18L1"
"20",62183029,62203568,"+","MTG2"
"20",62214970,62220267,"-","HRH3"
"20",62231922,62296213,"+","OSBPL2"
"20",62302093,62308862,"+","ADRM1"
"20",62307955,62367312,"-","LAMA5"
"20",62387116,62388520,"+","RPS21"
"20",62388632,62407285,"-","CABLES2"
"20",62410237,62427533,"-","RBBP8NL"
"20",62463497,62475970,"-","GATA5"
"20",62642445,62685785,"+","SLCO4A1"
"20",62708837,62762771,"+","NTSR1"
"20",62796453,62801738,"+","MRGBP"
"20",62804835,62814000,"+","OGFR"
"20",62816244,62841159,"+","COL9A3"
"20",62841115,62861763,"-","TCFL5"
"20",62877738,62937952,"-","DIDO1"
"20",62938119,62948475,"+","GID8"
"20",62952647,62969585,"+","SLC17A9"
"20",63005927,63007035,"-","BHLHE23"
"20",63195429,63216234,"-","YTHDF1"
"20",63235883,63240507,"+","BIRC7"
"20",63240784,63272694,"-","NKAIN4"
"20",63272785,63289793,"+","ARFGAP1"
"20",63293186,63334851,"+","COL20A1"
"20",63343223,63378401,"-","CHRNA4"
"20",63400210,63472677,"-","KCNQ2"
"20",63488012,63499322,"-","EEF1A2"
"20",63520724,63522206,"+","PPDPF"
"20",63528001,63537370,"-","PTK6"
"20",63540810,63547504,"-","SRMS"
"20",63547891,63556708,"+","C20orf195"
"20",63558086,63574239,"-","HELZ2"
"20",63587602,63627041,"-","GMEB2"
"20",63639705,63657682,"-","STMN3"
"20",63657810,63696253,"+","RTEL1"
"20",63696651,63698684,"+","TNFRSF6B"
"20",63698642,63708025,"-","ARFRP1"
"20",63707465,63736142,"+","ZGPAT"
"20",63736283,63739103,"+","LIME1"
"20",63739861,63743505,"+","SLC2A4RG"
"20",63743666,63831244,"-","ZBTB46"
"20",63861498,63862988,"+","ABHD16B"
"20",63865228,63891545,"+","TPD52L2"
"20",63895182,63936031,"+","DNAJC5"
"20",63939829,63956415,"-","UCKL1"
"20",63956702,63969865,"-","ZNF512B"
"20",63974113,63980008,"-","SAMD10"
"20",63981135,64033100,"+","PRPF6"
"20",64047582,64049641,"-","SOX18"
"20",64049836,64072347,"+","TCEA2"
"20",64073181,64079988,"-","RGS19"
"20",64080173,64100643,"+","OPRL1"
"20",64083380,64084359,"-","LKAAEAR1"
"20",64102394,64242253,"+","MYT1"
"20",64105820,64107171,"-","NPBWR2"
"20",64255695,64287821,"+","PCMTD2"
"21",6111134,6123739,"+","CH507-42P11.8"
"21",6444869,6468040,"-","CBSL"
"21",6484623,6499261,"-","U2AF1L5"
"21",6560714,6564489,"+","CH507-152C13.3"
"21",7744962,7777853,"+","SMIM11B"
"21",7816675,7829926,"-","KCNE1B"
"21",10521553,10606140,"+","TPTE"
"21",13609858,13641585,"+","POTED"
"21",14108813,14210891,"-","LIPI"
"21",14216130,14228372,"+","RBM11"
"21",14371115,14383484,"-","HSPA13"
"21",14485228,14658821,"-","SAMSN1"
"21",14961235,15065936,"-","NRIP1"
"21",15730025,15880069,"+","USP25"
"21",17512382,17593579,"+","CXADR"
"21",17593653,17612947,"-","BTG3"
"21",17788967,17819386,"-","C21orf91"
"21",17901263,18267373,"+","CHODL"
"21",18269116,18485879,"-","TMPRSS15"
"21",20998315,21543329,"+","NCAM2"
"21",25585656,25607517,"-","MRPL39"
"21",25639272,25717562,"+","JAM2"
"21",25716503,25735673,"-","ATP5J"
"21",25734570,25772460,"+","GABPA"
"21",25880550,26171128,"-","APP"
"21",26835747,26845409,"-","ADAMTS1"
"21",26917912,26966513,"-","ADAMTS5"
"21",28872191,28885371,"-","N6AMT1"
"21",28928144,28992956,"-","LTN1"
"21",29004384,29019378,"-","RWDD2B"
"21",29024629,29054488,"+","USP16"
"21",29055805,29073797,"-","CCT8"
"21",29077471,29175889,"+","MAP3K7CL"
"21",29194071,29630751,"+","BACH1"
"21",29536933,29940033,"-","GRIK1"
"21",30165564,30166756,"-","CLDN17"
"21",30214006,30216073,"-","CLDN8"
"21",30281309,30282958,"-","KRTAP24-1"
"21",30289145,30289514,"-","KRTAP25-1"
"21",30319124,30320316,"-","KRTAP26-1"
"21",30337013,30337694,"-","KRTAP27-1"
"21",30348399,30348609,"-","KRTAP23-1"
"21",30371391,30372257,"-","KRTAP13-2"
"21",30396074,30396822,"+","KRTAP13-1"
"21",30425265,30425968,"-","KRTAP13-3"
"21",30430230,30431026,"+","KRTAP13-4"
"21",30440275,30440945,"+","KRTAP15-1"
"21",30479699,30480344,"-","KRTAP19-1"
"21",30487057,30487436,"-","KRTAP19-2"
"21",30491464,30491985,"-","KRTAP19-3"
"21",30496824,30497133,"-","KRTAP19-4"
"21",30501657,30502117,"-","KRTAP19-5"
"21",30541535,30541864,"-","KRTAP19-6"
"21",30560875,30561314,"-","KRTAP19-7"
"21",30590105,30590397,"-","KRTAP22-2"
"21",30592440,30593075,"+","KRTAP6-3"
"21",30598590,30598902,"-","KRTAP6-2"
"21",30601087,30601382,"+","KRTAP22-1"
"21",30613431,30613930,"-","KRTAP6-1"
"21",30616425,30616699,"+","KRTAP20-1"
"21",30635236,30635619,"+","KRTAP20-2"
"21",30642864,30643136,"+","KRTAP20-3"
"21",30718525,30718777,"-","KRTAP21-3"
"21",30746794,30747233,"-","KRTAP21-2"
"21",30754830,30755428,"-","KRTAP21-1"
"21",30812697,30813252,"-","KRTAP8-1"
"21",30829039,30829759,"-","KRTAP7-1"
"21",30880644,30881555,"-","KRTAP11-1"
"21",31038159,31038476,"-","KRTAP19-8"
"21",31118416,31559977,"-","TIAM1"
"21",31659622,31668931,"+","SOD1"
"21",31671033,31732075,"-","SCAF4"
"21",31873315,32044633,"+","HUNK"
"21",32268219,32279069,"-","MIS18A"
"21",32291813,32314784,"+","MRAP"
"21",32311018,32393026,"-","URB1"
"21",32412006,32515397,"+","EVA1C"
"21",32574841,32587373,"-","TCP10L"
"21",32592079,32612866,"-","C21orf59"
"21",32628759,32728048,"-","SYNJ1"
"21",32733899,32771858,"-","PAXBP1"
"21",32793564,32813743,"-","C21orf62"
"21",33025845,33029196,"+","OLIG2"
